Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787732076,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732077,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732078,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732079,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732080,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732081,25,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732082,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732083,35,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732084,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732085,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787732086,40,,Aggregated,0.000000,0.000000,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,1,0,9432.155553018674,9432.155553018674,9432.155553018674,9432.155553018674,842.0
1787732087,40,,Aggregated,0.000000,0.000000,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,1,0,9432.155553018674,9432.155553018674,9432.155553018674,9432.155553018674,842.0
1787732088,40,,Aggregated,0.000000,0.000000,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,1,0,9432.155553018674,9432.155553018674,9432.155553018674,9432.155553018674,842.0
1787732089,40,,Aggregated,0.000000,0.000000,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,1,0,9432.155553018674,9432.155553018674,9432.155553018674,9432.155553018674,842.0
1787732090,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732091,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732092,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732093,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732094,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732095,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732096,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732097,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732098,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732099,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732100,40,,Aggregated,0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,2,0,9432.155553018674,10774.829800007865,9432.155553018674,12117.504046997055,866.0
1787732101,40,,Aggregated,0.100000,0.000000,12000,12000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,12000,14948.06136796251,9432.155553018674,23294.5245038718,900.3333333333334
1787732102,40,,Aggregated,0.100000,0.000000,12000,12000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,12000,14948.06136796251,9432.155553018674,23294.5245038718,900.3333333333334
1787732103,40,,Aggregated,0.100000,0.000000,12000,12000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,12000,14948.06136796251,9432.155553018674,23294.5245038718,900.3333333333334
1787732104,40,,Aggregated,0.100000,0.000000,12000,12000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,12000,14948.06136796251,9432.155553018674,23294.5245038718,900.3333333333334
1787732105,40,,Aggregated,0.100000,0.000000,12000,12000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,12000,14948.06136796251,9432.155553018674,23294.5245038718,900.3333333333334
1787732106,40,,Aggregated,0.100000,0.000000,23000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,5,0,23000,20486.15043857135,9432.155553018674,28909.902977989987,905.2
1787732107,40,,Aggregated,0.100000,0.000000,28000,28000,28000,29000,29000,29000,29000,29000,29000,29000,29000,10,0,28000,24357.87085306365,9432.155553018674,28909.902977989987,886.6
1787732108,40,,Aggregated,0.100000,0.000000,28000,28000,28000,29000,29000,29000,29000,29000,29000,29000,29000,10,0,28000,24357.87085306365,9432.155553018674,28909.902977989987,886.6
1787732109,40,,Aggregated,0.100000,0.000000,28000,28000,28000,29000,29000,29000,29000,29000,29000,29000,29000,10,0,28000,24357.87085306365,9432.155553018674,28909.902977989987,886.6
1787732110,40,,Aggregated,0.800000,0.000000,28000,28000,29000,29000,29000,31000,31000,31000,31000,31000,31000,11,0,28000,24925.47683041035,9432.155553018674,30601.53660387732,898.2727272727273
1787732111,40,,Aggregated,0.800000,0.000000,28000,28000,29000,29000,31000,31000,31000,31000,31000,31000,31000,12,0,28000,25411.495625623502,9432.155553018674,30757.702372968197,893.5
1787732112,40,,Aggregated,0.800000,0.000000,28000,29000,29000,31000,31000,32000,32000,32000,32000,32000,32000,13,0,28000,25899.401577046283,9432.155553018674,31754.272994119674,890.9230769230769
1787732113,40,,Aggregated,0.800000,0.000000,28000,29000,31000,32000,32000,33000,33000,33000,33000,33000,33000,15,0,28000,26768.398982922856,9432.155553018674,32547.211274039,887.2666666666667
1787732114,40,,Aggregated,0.900000,0.000000,29000,31000,32000,32000,33000,33000,33000,33000,33000,33000,33000,16,0,28000,27149.6067722328,9432.155553018674,32867.72361188196,884.5
1787732115,40,,Aggregated,1.000000,0.000000,29000,31000,32000,32000,33000,33000,33000,33000,33000,33000,33000,17,0,29000,27492.190911393503,9432.155553018674,32973.53713796474,884.8823529411765
1787732116,40,,Aggregated,1.200000,0.000000,29000,32000,33000,33000,33000,33000,33000,33000,33000,33000,33000,19,0,29000,28086.458232560148,9432.155553018674,33266.579461982474,882.6842105263158
1787732117,40,,Aggregated,1.200000,0.000000,29000,32000,33000,33000,33000,33000,33000,33000,33000,33000,33000,19,0,29000,28086.458232560148,9432.155553018674,33266.579461982474,882.6842105263158
1787732118,40,,Aggregated,1.200000,0.000000,29000,32000,33000,33000,33000,33000,33000,33000,33000,33000,33000,19,0,29000,28086.458232560148,9432.155553018674,33266.579461982474,882.6842105263158
1787732119,40,,Aggregated,1.200000,0.000000,31000,32000,33000,33000,33000,35000,36000,36000,36000,36000,36000,21,0,31000,28786.297570636852,9432.155553018674,35766.270303865895,886.3809523809524
1787732120,40,,Aggregated,0.900000,0.000000,31000,33000,33000,33000,35000,36000,36000,36000,36000,36000,36000,22,0,31000,29104.40950229002,9432.155553018674,35784.76006700657,887.0
1787732121,40,,Aggregated,0.900000,0.000000,31000,33000,33000,33000,36000,36000,37000,37000,37000,37000,37000,23,0,31000,29429.265407794763,9432.155553018674,36576.0953288991,885.695652173913
1787732122,40,,Aggregated,1.100000,0.000000,32000,33000,33000,35000,36000,36000,37000,37000,37000,37000,37000,24,0,31000,29693.795319345856,9432.155553018674,36576.0953288991,884.0833333333334
1787732123,40,,Aggregated,1.100000,0.000000,32000,33000,33000,35000,36000,36000,37000,37000,37000,37000,37000,24,0,31000,29693.795319345856,9432.155553018674,36576.0953288991,884.0833333333334
1787732124,40,,Aggregated,1.100000,0.000000,32000,33000,33000,36000,36000,37000,38000,38000,38000,38000,38000,25,0,32000,30009.316693246365,9432.155553018674,37581.82966685854,888.24
1787732125,40,,Aggregated,1.100000,0.000000,32000,33000,36000,36000,38000,38000,39000,39000,39000,39000,39000,27,0,32000,30639.371205190266,9432.155553018674,38826.67021197267,891.0
1787732126,40,,Aggregated,1.000000,0.000000,33000,33000,36000,36000,38000,39000,39000,39000,39000,39000,39000,28,0,32000,30953.849499363318,9432.155553018674,39444.763442035764,890.9285714285714
1787732127,40,,Aggregated,1.000000,0.000000,33000,35000,36000,38000,39000,39000,39000,39000,39000,39000,39000,30,0,33000,31510.670435312204,9432.155553018674,39444.763442035764,891.4666666666667
1787732128,40,,Aggregated,1.000000,0.000000,33000,35000,36000,38000,39000,39000,39000,39000,39000,39000,39000,30,0,33000,31510.670435312204,9432.155553018674,39444.763442035764,891.4666666666667
1787732129,40,,Aggregated,1.000000,0.000000,33000,36000,37000,38000,39000,39000,40000,40000,40000,40000,40000,31,0,33000,31782.757089105286,9432.155553018674,39945.3567028977,891.9032258064516
1787732130,40,,Aggregated,1.100000,0.000000,33000,36000,38000,38000,39000,40000,41000,41000,41000,41000,41000,32,0,33000,32055.50361763744,9432.155553018674,40510.64600213431,890.4375
1787732131,40,,Aggregated,1.200000,0.000000,33000,36000,38000,39000,40000,41000,41000,41000,41000,41000,41000,34,0,33000,32599.93468189393,9432.155553018674,41366.56308802776,892.2941176470588
1787732132,40,,Aggregated,1.000000,0.000000,33000,37000,39000,39000,41000,41000,42000,42000,42000,42000,42000,35,0,33000,32855.71771363861,9432.155553018674,41552.34079295769,890.6857142857143
1787732133,40,,Aggregated,1.000000,0.000000,33000,37000,39000,39000,41000,41000,42000,42000,42000,42000,42000,35,0,33000,32855.71771363861,9432.155553018674,41552.34079295769,890.6857142857143
1787732134,40,,Aggregated,1.000000,0.000000,33000,37000,39000,39000,41000,41000,42000,42000,42000,42000,42000,35,0,33000,32855.71771363861,9432.155553018674,41552.34079295769,890.6857142857143
1787732135,40,,Aggregated,1.100000,0.000000,33000,38000,39000,39000,41000,43000,44000,44000,44000,44000,44000,37,0,33000,33437.471089198734,9432.155553018674,44008.876122999936,895.1891891891892
1787732136,40,,Aggregated,1.100000,0.000000,35000,38000,39000,40000,42000,44000,44000,44000,44000,44000,44000,38,0,33000,33717.68406566576,9432.155553018674,44085.56419494562,895.0526315789474
1787732137,40,,Aggregated,1.000000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,40,0,35000,34253.212118078955,9432.155553018674,44558.9692259673,895.025
1787732138,40,,Aggregated,1.100000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,41,0,36000,34524.80999007821,9432.155553018674,45388.72487004846,895.2682926829268
1787732139,40,,Aggregated,1.100000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,42,0,36000,34664.31079878627,9432.155553018674,45388.72487004846,895.1190476190476
1787732140,40,,Aggregated,1.100000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,42,0,36000,34664.31079878627,9432.155553018674,45388.72487004846,895.1190476190476
1787732141,40,,Aggregated,1.000000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,43,0,36000,34737.61367193033,9432.155553018674,45388.72487004846,896.7209302325581
1787732142,40,,Aggregated,1.100000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,45,0,36000,34683.73226617049,9432.155553018674,45388.72487004846,896.3111111111111
1787732143,40,,Aggregated,1.100000,0.000000,36000,39000,40000,41000,44000,44000,45000,45000,45000,45000,45000,46,0,35000,34658.78854705649,9432.155553018674,45388.72487004846,895.1304347826087
1787732144,40,,Aggregated,1.100000,0.000000,35000,38000,40000,41000,44000,44000,45000,45000,45000,45000,45000,48,0,34000,34640.52804059369,9432.155553018674,45388.72487004846,892.9791666666666
1787732145,40,,Aggregated,1.100000,0.000000,35000,38000,40000,41000,44000,44000,45000,45000,45000,45000,45000,48,0,34000,34640.52804059369,9432.155553018674,45388.72487004846,892.9791666666666
1787732146,40,,Aggregated,1.200000,0.000000,34000,38000,39000,41000,44000,44000,45000,45000,45000,45000,45000,49,0,34000,34633.30887584966,9432.155553018674,45388.72487004846,893.2244897959183
1787732147,40,,Aggregated,1.200000,0.000000,34000,38000,39000,41000,44000,44000,45000,45000,45000,45000,45000,50,0,34000,34582.463791393675,9432.155553018674,45388.72487004846,893.18
1787732148,40,,Aggregated,1.200000,0.000000,34000,38000,39000,41000,44000,44000,45000,45000,45000,45000,45000,50,0,34000,34582.463791393675,9432.155553018674,45388.72487004846,893.18
1787732149,40,,Aggregated,1.000000,0.000000,34000,38000,39000,40000,43000,44000,45000,45000,45000,45000,45000,52,0,34000,34513.47100738293,9432.155553018674,45388.72487004846,892.5576923076923
1787732150,40,,Aggregated,1.000000,0.000000,34000,38000,39000,40000,43000,44000,45000,45000,45000,45000,45000,52,0,34000,34513.47100738293,9432.155553018674,45388.72487004846,892.5576923076923
1787732151,40,,Aggregated,0.800000,0.000000,34000,38000,39000,40000,43000,44000,45000,45000,45000,45000,45000,54,0,34000,34469.91950160548,9432.155553018674,45388.72487004846,895.074074074074
1787732152,40,,Aggregated,1.000000,0.000000,34000,38000,39000,40000,43000,44000,45000,45000,45000,45000,45000,55,0,34000,34444.87730964849,9432.155553018674,45388.72487004846,895.709090909091
1787732153,40,,Aggregated,1.000000,0.000000,34000,37000,39000,40000,43000,44000,45000,45000,45000,45000,45000,56,0,34000,34424.511391353524,9432.155553018674,45388.72487004846,894.75
1787732154,40,,Aggregated,1.000000,0.000000,34000,37000,39000,40000,43000,44000,45000,45000,45000,45000,45000,56,0,34000,34424.511391353524,9432.155553018674,45388.72487004846,894.75
1787732155,40,,Aggregated,0.900000,0.000000,34000,37000,39000,40000,43000,44000,45000,45000,45000,45000,45000,57,0,34000,34426.10321298095,9432.155553018674,45388.72487004846,896.2456140350877
1787732156,40,,Aggregated,0.900000,0.000000,34000,36000,39000,40000,43000,44000,45000,45000,45000,45000,45000,59,0,34000,34407.18336990182,9432.155553018674,45388.72487004846,896.0169491525423
1787732157,40,,Aggregated,0.900000,0.000000,34000,36000,39000,40000,43000,44000,45000,45000,45000,45000,45000,60,0,34000,34352.431847869106,9432.155553018674,45388.72487004846,895.8833333333333
1787732158,40,,Aggregated,0.900000,0.000000,34000,36000,39000,39000,42000,44000,45000,45000,45000,45000,45000,61,0,34000,34306.3165894595,9432.155553018674,45388.72487004846,895.2950819672132
1787732159,40,,Aggregated,1.000000,0.000000,34000,36000,39000,39000,42000,44000,45000,45000,45000,45000,45000,62,0,34000,34276.34699803011,9432.155553018674,45388.72487004846,895.2258064516129
1787732160,40,,Aggregated,1.100000,0.000000,34000,36000,39000,39000,42000,44000,45000,45000,45000,45000,45000,63,0,34000,34265.87575774581,9432.155553018674,45388.72487004846,894.4285714285714
1787732161,40,,Aggregated,1.200000,0.000000,34000,36000,39000,39000,42000,44000,45000,45000,45000,45000,45000,64,0,34000,34274.125830281264,9432.155553018674,45388.72487004846,894.828125
1787732162,40,,Aggregated,1.000000,0.000000,34000,36000,38000,39000,42000,44000,45000,45000,45000,45000,45000,65,0,34000,34276.26549250876,9432.155553018674,45388.72487004846,894.0769230769231
1787732163,40,,Aggregated,1.000000,0.000000,34000,36000,38000,39000,42000,44000,45000,45000,45000,45000,45000,66,0,34000,34266.13644790963,9432.155553018674,45388.72487004846,894.1666666666666
1787732164,40,,Aggregated,1.000000,0.000000,34000,35000,38000,39000,42000,44000,45000,45000,45000,45000,45000,68,0,34000,34266.00088760161,9432.155553018674,45388.72487004846,893.5294117647059
1787732165,40,,Aggregated,1.000000,0.000000,34000,35000,38000,39000,42000,44000,45000,45000,45000,45000,45000,69,0,34000,34230.285010941705,9432.155553018674,45388.72487004846,892.7101449275362
1787732166,40,,Aggregated,1.100000,0.000000,34000,35000,38000,39000,42000,44000,45000,45000,45000,45000,45000,70,0,34000,34210.07069247176,9432.155553018674,45388.72487004846,892.6571428571428
1787732167,40,,Aggregated,1.100000,0.000000,34000,35000,38000,39000,41000,44000,45000,45000,45000,45000,45000,71,0,34000,34195.52405498607,9432.155553018674,45388.72487004846,891.943661971831
1787732168,40,,Aggregated,1.100000,0.000000,34000,35000,38000,39000,41000,44000,45000,45000,45000,45000,45000,71,0,34000,34195.52405498607,9432.155553018674,45388.72487004846,891.943661971831
1787732169,40,,Aggregated,1.100000,0.000000,34000,35000,38000,39000,41000,44000,45000,45000,45000,45000,45000,71,0,34000,34195.52405498607,9432.155553018674,45388.72487004846,891.943661971831
1787732170,40,,Aggregated,1.000000,0.000000,34000,35000,38000,39000,41000,44000,45000,45000,45000,45000,45000,73,0,34000,34193.78542078161,9432.155553018674,45388.72487004846,893.3972602739726
1787732171,40,,Aggregated,0.900000,0.000000,34000,35000,38000,39000,41000,44000,45000,45000,45000,45000,45000,75,0,34000,34169.90333645294,9432.155553018674,45388.72487004846,893.28
1787732172,40,,Aggregated,0.900000,0.000000,34000,35000,38000,39000,41000,44000,45000,45000,45000,45000,45000,76,0,34000,34147.78721151187,9432.155553018674,45388.72487004846,892.5921052631579
1787732173,40,,Aggregated,1.100000,0.000000,34000,34000,37000,39000,41000,44000,45000,45000,45000,45000,45000,78,0,34000,34129.38056864107,9432.155553018674,45388.72487004846,892.2820512820513
1787732174,40,,Aggregated,1.200000,0.000000,34000,34000,37000,39000,41000,44000,45000,45000,45000,45000,45000,79,0,34000,34123.1973926578,9432.155553018674,45388.72487004846,891.6835443037975
1787732175,40,,Aggregated,1.200000,0.000000,34000,34000,37000,39000,41000,44000,45000,45000,45000,45000,45000,79,0,34000,34123.1973926578,9432.155553018674,45388.72487004846,891.6835443037975
1787732176,40,,Aggregated,1.100000,0.000000,34000,34000,36000,38000,41000,44000,45000,45000,45000,45000,45000,81,0,34000,34100.197858852625,9432.155553018674,45388.72487004846,890.320987654321
1787732177,40,,Aggregated,1.100000,0.000000,34000,34000,36000,38000,41000,44000,45000,45000,45000,45000,45000,81,0,34000,34100.197858852625,9432.155553018674,45388.72487004846,890.320987654321
1787732178,40,,Aggregated,1.100000,0.000000,34000,34000,36000,38000,41000,44000,45000,45000,45000,45000,45000,82,0,34000,34101.702889257176,9432.155553018674,45388.72487004846,889.7926829268292
1787732179,40,,Aggregated,1.100000,0.000000,34000,34000,36000,38000,41000,44000,45000,45000,45000,45000,45000,84,0,34000,34115.92150143891,9432.155553018674,45388.72487004846,889.6666666666666
1787732180,40,,Aggregated,1.100000,0.000000,34000,35000,36000,38000,41000,44000,45000,45000,45000,45000,45000,85,0,34000,34121.87601263525,9432.155553018674,45388.72487004846,889.035294117647
1787732181,40,,Aggregated,1.100000,0.000000,34000,35000,36000,38000,41000,44000,45000,45000,45000,45000,45000,85,0,34000,34121.87601263525,9432.155553018674,45388.72487004846,889.035294117647
1787732182,40,,Aggregated,1.300000,0.000000,34000,34000,36000,38000,41000,44000,45000,45000,45000,45000,45000,86,0,34000,34098.14685549002,9432.155553018674,45388.72487004846,889.0581395348837
1787732183,40,,Aggregated,1.100000,0.000000,34000,35000,36000,38000,41000,44000,45000,45000,45000,45000,45000,88,0,34000,34091.19631327551,9432.155553018674,45388.72487004846,890.6590909090909
